agency_code,agency,office_code,office,dept_code,dept,fund,approp
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A02,DEPUTY SECRETARY FOR OPERATIONS ,A0203,PROGRAMS AND SERVICES                   ,Special Fund,718810
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A02,DEPUTY SECRETARY FOR OPERATIONS ,A0203,PROGRAMS AND SERVICES                   ,Reimbursable Fund,178217
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A02,DEPUTY SECRETARY FOR OPERATIONS ,A0204,SECURITY OPERATIONS                     ,General Fund,31105682
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A03,MARYLAND CORRECTIONAL ENTERPRISES ,A0301,MD CORRECTIONAL ENTERPRISES             ,Special Fund,58562093
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00A03,MARYLAND CORRECTIONAL ENTERPRISES ,A0301,MD CORRECTIONAL ENTERPRISES             ,Special Fund,1800000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00C01,MARYLAND PAROLE COMMISSION ,C0101,MPC - GENERAL ADMINISTRATION & HEARINGS ,General Fund,5675874
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00E00,INMATE GRIEVANCE OFFICE ,E0001,IGO GENERAL ADMINISTRATION              ,Special Fund,933055
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00G00,POLICE AND CORRECTIONAL TRAINING COMMISSIONS ,G0001,PCTC GENERAL ADMINISTRATION             ,General Fund,7852930
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00G00,POLICE AND CORRECTIONAL TRAINING COMMISSIONS ,G0001,PCTC GENERAL ADMINISTRATION             ,Special Fund,440000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00G00,POLICE AND CORRECTIONAL TRAINING COMMISSIONS ,G0001,PCTC GENERAL ADMINISTRATION             ,Federal Fund,516800
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00G00,POLICE AND CORRECTIONAL TRAINING COMMISSIONS ,G0001,PCTC GENERAL ADMINISTRATION             ,Reimbursable Fund,576618
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00K00,CRIMINAL INJURIES COMPENSATION BOARD ,K0001,CICB ADMINISTRATION AND AWARDS          ,Special Fund,3611016
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00K00,CRIMINAL INJURIES COMPENSATION BOARD ,K0001,CICB ADMINISTRATION AND AWARDS          ,Federal Fund,700000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00K00,CRIMINAL INJURIES COMPENSATION BOARD ,K0001,CICB ADMINISTRATION AND AWARDS          ,Reimbursable Fund,35000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00N00,MARYLAND COMMISSION ON CORRECTIONAL STANDARDS ,N0001,MCCS GENERAL ADMINISTRATION             ,General Fund,541012
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R01,GENERAL ADMINISTRATION - NORTH ,R0101,GENERAL ADMINISTRATION- NORTH           ,General Fund,3285649
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0201,CORRECTIONAL INSTITUTION-HAGERSTOWN-MCIH,General Fund,67105756
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0201,CORRECTIONAL INSTITUTION-HAGERSTOWN-MCIH,Special Fund,1487507
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0201,CORRECTIONAL INSTITUTION-HAGERSTOWN-MCIH,Reimbursable Fund,314100
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0202,MD CORRECTIONAL TRAINING CENTER- MCTC   ,General Fund,66699082
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0202,MD CORRECTIONAL TRAINING CENTER- MCTC   ,Special Fund,2419413
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0202,MD CORRECTIONAL TRAINING CENTER- MCTC   ,Reimbursable Fund,489502
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0203,ROXBURY CORRECTIONAL INSTITUTION- RCI   ,General Fund,48129431
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0203,ROXBURY CORRECTIONAL INSTITUTION- RCI   ,General Fund,5216
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0203,ROXBURY CORRECTIONAL INSTITUTION- RCI   ,Special Fund,1445532
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0203,ROXBURY CORRECTIONAL INSTITUTION- RCI   ,Reimbursable Fund,38100
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0204,WESTERN CORRECTIONAL INSTITUTION- WCI   ,General Fund,52631201
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0204,WESTERN CORRECTIONAL INSTITUTION- WCI   ,Special Fund,1360124
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0204,WESTERN CORRECTIONAL INSTITUTION- WCI   ,Reimbursable Fund,243030
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0204,WESTERN CORRECTIONAL INSTITUTION- WCI   ,Reimbursable Fund,45000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0205,NORTH BRANCH CORRECTIONAL INSTIT- NBCI  ,General Fund,53862499
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0205,NORTH BRANCH CORRECTIONAL INSTIT- NBCI  ,Special Fund,970721
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0205,NORTH BRANCH CORRECTIONAL INSTIT- NBCI  ,Reimbursable Fund,30800
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0206,PATUXENT INSTITUTION- PATX              ,General Fund,49361558
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0206,PATUXENT INSTITUTION- PATX              ,Special Fund,780889
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0206,PATUXENT INSTITUTION- PATX              ,Federal Fund,299514
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R02,CORRECTIONS - NORTH ,R0206,PATUXENT INSTITUTION- PATX              ,Reimbursable Fund,154500
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R03,COMMUNITY SUPERVISION - NORTH ,R0301,COMMUNITY SUPERVISION- NORTH            ,General Fund,16136269
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00R03,COMMUNITY SUPERVISION - NORTH ,R0301,COMMUNITY SUPERVISION- NORTH            ,Special Fund,3207331
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S01,GENERAL ADMINISTRATION - SOUTH ,S0101,GENERAL ADMINISTRATION- SOUTH           ,General Fund,6358493
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0201,JESSUP CORRECTIONAL INSTITUTION- JCI    ,General Fund,64570316
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0201,JESSUP CORRECTIONAL INSTITUTION- JCI    ,General Fund,75000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0201,JESSUP CORRECTIONAL INSTITUTION- JCI    ,Special Fund,1388891
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0201,JESSUP CORRECTIONAL INSTITUTION- JCI    ,Reimbursable Fund,278600
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0202,MD CORRECTIONAL INSTITUTION- JESSUP-MCIJ,General Fund,39281173
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0202,MD CORRECTIONAL INSTITUTION- JESSUP-MCIJ,Special Fund,873917
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0202,MD CORRECTIONAL INSTITUTION- JESSUP-MCIJ,Reimbursable Fund,18600
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0203,MD CORRECT INSTITUTION FOR WOMEN- MCIW  ,General Fund,37109319
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0203,MD CORRECT INSTITUTION FOR WOMEN- MCIW  ,Special Fund,1051686
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0203,MD CORRECT INSTITUTION FOR WOMEN- MCIW  ,Reimbursable Fund,32900
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0204,BROCKBRIDGE CORRECTIONAL FACILITY- BBCF ,General Fund,21340567
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0204,BROCKBRIDGE CORRECTIONAL FACILITY- BBCF ,Special Fund,362148
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0204,BROCKBRIDGE CORRECTIONAL FACILITY- BBCF ,Reimbursable Fund,256711
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0205,JESSUP PRERELEASE UNIT- JPRU            ,General Fund,16277130
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0205,JESSUP PRERELEASE UNIT- JPRU            ,Special Fund,370000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0205,JESSUP PRERELEASE UNIT- JPRU            ,Reimbursable Fund,372372
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0206,SOUTHERN MD PRERELEASE UNIT- SMPRU      ,General Fund,4725188
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0206,SOUTHERN MD PRERELEASE UNIT- SMPRU      ,Special Fund,327163
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0206,SOUTHERN MD PRERELEASE UNIT- SMPRU      ,Reimbursable Fund,211575
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0207,EASTERN PRERELEASE UNIT- EPRU           ,General Fund,5161330
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0207,EASTERN PRERELEASE UNIT- EPRU           ,Special Fund,231743
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0207,EASTERN PRERELEASE UNIT- EPRU           ,Reimbursable Fund,279279
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0208,EASTERN CORRECTIONAL INSTITUTION- ECI   ,General Fund,98673767
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0208,EASTERN CORRECTIONAL INSTITUTION- ECI   ,Special Fund,2967777
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0208,EASTERN CORRECTIONAL INSTITUTION- ECI   ,Federal Fund,1250000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S02,CORRECTIONS - SOUTH ,S0208,EASTERN CORRECTIONAL INSTITUTION- ECI   ,Reimbursable Fund,212100
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S03,COMMUNITY SUPERVISION - SOUTH ,S0301,COMMUMITY SUPERVISION- SOUTH            ,General Fund,22356275
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S03,COMMUNITY SUPERVISION - SOUTH ,S0301,COMMUMITY SUPERVISION- SOUTH            ,General Fund,10000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00S03,COMMUNITY SUPERVISION - SOUTH ,S0301,COMMUMITY SUPERVISION- SOUTH            ,Special Fund,2848495
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T01,GENERAL ADMINISTRATION - CENTRAL ,T0101,GENERAL ADMINISTRATION- CENTRAL         ,General Fund,4335212
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0201,METROPOLITAN TRANSITION CENTER- MTC     ,General Fund,40612517
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0201,METROPOLITAN TRANSITION CENTER- MTC     ,Special Fund,963961
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0201,METROPOLITAN TRANSITION CENTER- MTC     ,Reimbursable Fund,42315
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0202,RECEPTION,General Fund,35143543
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0202,RECEPTION,Special Fund,300000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0202,RECEPTION,Reimbursable Fund,194999
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0203,BALTIMORE PRERELEASE UNIT               ,General Fund,4846881
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0203,BALTIMORE PRERELEASE UNIT               ,Special Fund,360884
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0204,BALTIMORE CITY CORRECTIONAL CENTER- BCCC,General Fund,14523144
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0204,BALTIMORE CITY CORRECTIONAL CENTER- BCCC,Special Fund,350000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0204,BALTIMORE CITY CORRECTIONAL CENTER- BCCC,Reimbursable Fund,282100
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0205,CENTRAL MD CORRECTIONAL FACILITY- CMCF  ,General Fund,13954632
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0205,CENTRAL MD CORRECTIONAL FACILITY- CMCF  ,Special Fund,522662
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T02,CORRECTIONS - CENTRAL ,T0205,CENTRAL MD CORRECTIONAL FACILITY- CMCF  ,Reimbursable Fund,486205
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T03,COMMUNITY SUPERVISION - CENTRAL ,T0301,COMMUNITY SUPERVISION- CENTRAL          ,General Fund,34634491
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T03,COMMUNITY SUPERVISION - CENTRAL ,T0301,COMMUNITY SUPERVISION- CENTRAL          ,Special Fund,1944455
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0401,CHESAPEAKE DETENTION FACILITY- CDF      ,Special Fund,400000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0401,CHESAPEAKE DETENTION FACILITY- CDF      ,Federal Fund,22301766
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0402,PRETRIAL RELEASE SERVICES- PTRS         ,General Fund,5962076
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0403,BALTIMORE CITY DETENTION CENTER- BCDC   ,General Fund,81335918
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0403,BALTIMORE CITY DETENTION CENTER- BCDC   ,Special Fund,1650607
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0403,BALTIMORE CITY DETENTION CENTER- BCDC   ,Federal Fund,7000
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0404,BALTIMORE CENTR BOOKING INTAKE CTR-BCBIC,General Fund,56100793
Q00,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERV,Q00T04,DETENTION - CENTRAL ,T0404,BALTIMORE CENTR BOOKING INTAKE CTR-BCBIC,Special Fund,111456
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0101,OFFICE OF THE STATE SUPERINTENDENT      ,General Fund,6498787
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0101,OFFICE OF THE STATE SUPERINTENDENT      ,Special Fund,421700
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0101,OFFICE OF THE STATE SUPERINTENDENT      ,Federal Fund,23942779
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0102,DIVISION OF BUSINESS SERVICES           ,General Fund,935568
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0102,DIVISION OF BUSINESS SERVICES           ,Special Fund,41586
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0102,DIVISION OF BUSINESS SERVICES           ,Federal Fund,11134349
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0103,DIVISION OF ACADEMIC POLICY & INNOVATION,General Fund,905981
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0103,DIVISION OF ACADEMIC POLICY & INNOVATION,Federal Fund,64647
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0104,ASSESSMENT AND ACCOUNTABILITY PROGRAM   ,General Fund,28175423
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0104,ASSESSMENT AND ACCOUNTABILITY PROGRAM   ,Special Fund,471029
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0104,ASSESSMENT AND ACCOUNTABILITY PROGRAM   ,Federal Fund,8206550
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0104,ASSESSMENT AND ACCOUNTABILITY PROGRAM   ,Reimbursable Fund,150215
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0105,OFFICE OF INFORMATION TECHNOLOGY        ,General Fund,1897110
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0105,OFFICE OF INFORMATION TECHNOLOGY        ,Federal Fund,3229709
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0106,MAJOR INFORMATION TECHNOLOGY PROJECTS   ,Federal Fund,3740671
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0110,DIVISION OF EARLY CHILDHOOD DEVELOPMENT ,General Fund,13251811
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0110,DIVISION OF EARLY CHILDHOOD DEVELOPMENT ,Federal Fund,40057873
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0111,DIV. OF CURRICULUM,General Fund,1867603
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0111,DIV. OF CURRICULUM,Special Fund,1622219
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0111,DIV. OF CURRICULUM,Federal Fund,2712106
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0111,DIV. OF CURRICULUM,Reimbursable Fund,48572
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0112,DIV. OF STUDENT,General Fund,2204866
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0112,DIV. OF STUDENT,Special Fund,25081
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0112,DIV. OF STUDENT,Federal Fund,5000038
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0113,DIV OF SPECIAL EDUC/EARLY INTERVENTION  ,General Fund,579890
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0113,DIV OF SPECIAL EDUC/EARLY INTERVENTION  ,Special Fund,838930
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0113,DIV OF SPECIAL EDUC/EARLY INTERVENTION  ,Federal Fund,10620922
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0114,DIVISION OF CAREER AND COLLEGE READINESS,General Fund,1125543
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0114,DIVISION OF CAREER AND COLLEGE READINESS,Federal Fund,2272958
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0115,JUVENILE SERVICES EDUCATION PROGRAM     ,General Fund,12294965
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0115,JUVENILE SERVICES EDUCATION PROGRAM     ,Federal Fund,1031625
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0115,JUVENILE SERVICES EDUCATION PROGRAM     ,Reimbursable Fund,1405406
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0117,DIV OF LIBRARY DEVELOPMENT & SERVICES   ,General Fund,549772
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0117,DIV OF LIBRARY DEVELOPMENT & SERVICES   ,Federal Fund,2127142
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0118,DIVISION OF EDUCATOR EFFECTIVENESS      ,General Fund,2597271
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0118,DIVISION OF EDUCATOR EFFECTIVENESS      ,Special Fund,205889
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0118,DIVISION OF EDUCATOR EFFECTIVENESS      ,Federal Fund,151322
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0119,HOME & COMMUN BASED WAIVER SERVICES     ,General Fund,12044080
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0120,DIV OF REHABILITATION SERVICES-HQ       ,General Fund,1691818
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0120,DIV OF REHABILITATION SERVICES-HQ       ,Special Fund,133333
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0120,DIV OF REHABILITATION SERVICES-HQ       ,Federal Fund,8520786
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0121,DIVISION OF REHAB SERV-CLIENT SERVICES  ,General Fund,10469998
R00,STATE DEPARTMENT OF EDUCATION ,R00A01,STATE DEPARTMENT OF EDUCATION-HEADQUARTERS ,A0121,DIVISION OF REHAB SERV-CLIENT SERVICES  ,General Fund,5000
