agency_code,agency,office_code,office,dept_code,dept,fund,approp
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0001,ASSNT SECRETARY - BUSINESS & ENTER DEVEL,General Fund,550431
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0001,ASSNT SECRETARY - BUSINESS & ENTER DEVEL,Special Fund,36895
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0002,OFFICE OF INTERNATIONAL INVESTM & TRADE ,General Fund,2551206
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0002,OFFICE OF INTERNATIONAL INVESTM & TRADE ,Special Fund,105468
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0003,MD SM. BUS. DEV. FINANCING AUTH. MSBDFA ,Special Fund,1827716
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0004,OFFICE OF BUSINESS DEVELOPMENT          ,General Fund,3115636
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0004,OFFICE OF BUSINESS DEVELOPMENT          ,Special Fund,764129
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0005,OFFICE OF STRATEGIC INDUSTRIES & INNOVAT,General Fund,2730103
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0005,OFFICE OF STRATEGIC INDUSTRIES & INNOVAT,Special Fund,430107
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0007,PARTNERSHIP FOR WORKFORCE QUALITY       ,Special Fund,100000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0008,FINANCING PROGRAMS OPERATIONS           ,Special Fund,3770830
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0009,MSBDFA- BUSINESS ASSISTANCE             ,General Fund,1500000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0009,MSBDFA- BUSINESS ASSISTANCE             ,Special Fund,4755000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0011,MD NOT FOR PROFIT DEVELOPMENT PROGRAM FD,Special Fund,110000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0012,BIOTECHNOLOGY INVESTMENT TAX CREDIT     ,General Fund,12000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0013,OFFICE OF MILITARY AFFAIRS & BASE REALIG,General Fund,744346
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0013,OFFICE OF MILITARY AFFAIRS & BASE REALIG,Special Fund,98203
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0013,OFFICE OF MILITARY AFFAIRS & BASE REALIG,Federal Fund,117636
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0015,SMALL,Special Fund,11110811
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0016,CAPITAL - SUNNY DAY CLEARING ACCOUNT    ,Special Fund,1071429
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0017,CAPITAL - MD ENTERPRISE INVESTMENT FUND ,Special Fund,29887926
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0018,MILITARY AND SERVICE-RELATED LOAN PGM.  ,General Fund,300000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0019,CYBERSECURITY INVESTMENT INCENTIVE TCP  ,General Fund,4000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0023,MD ECONOMIC DEV ASSISTANCE FUND-CAPITAL ,General Fund,8423234
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0023,MD ECONOMIC DEV ASSISTANCE FUND-CAPITAL ,Special Fund,19076766
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0001,ASSISTANT SECRETARY AND ADMINISTRATION  ,General Fund,798555
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0002,OFFICE OF TOURISM DEVELOPMENT           ,General Fund,3531936
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0003,MARYLAND TOURISM BOARD                  ,General Fund,10500000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0003,MARYLAND TOURISM BOARD                  ,Special Fund,300000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0005,MD STATE ARTS COUNCIL                   ,General Fund,16211386
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0005,MD STATE ARTS COUNCIL                   ,Special Fund,300000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0005,MD STATE ARTS COUNCIL                   ,Federal Fund,573317
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0008,PRESERVATION OF CULTURAL ARTS           ,Special Fund,2000000
T50,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T50T01,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T0101,TECHNOLOGY DEVELOPMENT                  ,General Fund,3673192
T50,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T50T01,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T0103,STEM CELL RESEARCH FUND                 ,General Fund,10400000
T50,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T50T01,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T0104,MARYLAND INNOVATION INITIATIVE          ,General Fund,5000000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0101,OFFICE OF THE SECRETARY                 ,General Fund,1022715
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0101,OFFICE OF THE SECRETARY                 ,Special Fund,524176
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0101,OFFICE OF THE SECRETARY                 ,Federal Fund,820200
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0103,CAPITAL APPROPRIATION-WQRLF             ,Special Fund,91250000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0103,CAPITAL APPROPRIATION-WQRLF             ,Federal Fund,32291000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0104,HAZARDOUS SUBSTANCE CLEANUP PGM-CAPITAL ,General Fund,1000000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0105,DRINKING WATER REVOLVING LOAN FUND-CAP  ,Special Fund,10370000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0105,DRINKING WATER REVOLVING LOAN FUND-CAP  ,Federal Fund,9016000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0111,BAY RESTORATION FUND- WASTEWATER        ,Special Fund,81000000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0112,BAY RESTORATION FUND- SEPTICS           ,Special Fund,15000000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A02,ADMINISTRATIVE AND EMPLOYEE SERVICES ADMINISTRATIO,A0202,ADMINISTRATIVE & EMPLOYEE SERVICES      ,General Fund,5316047
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A02,ADMINISTRATIVE AND EMPLOYEE SERVICES ADMINISTRATIO,A0202,ADMINISTRATIVE & EMPLOYEE SERVICES      ,Special Fund,1924488
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A02,ADMINISTRATIVE AND EMPLOYEE SERVICES ADMINISTRATIO,A0202,ADMINISTRATIVE & EMPLOYEE SERVICES      ,Federal Fund,1394778
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A04,WATER MANAGEMENT ADMINISTRATION ,A0401,WATER POLLUTION CONTROL PROGRAM         ,General Fund,13823429
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A04,WATER MANAGEMENT ADMINISTRATION ,A0401,WATER POLLUTION CONTROL PROGRAM         ,Special Fund,8847870
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A04,WATER MANAGEMENT ADMINISTRATION ,A0401,WATER POLLUTION CONTROL PROGRAM         ,Federal Fund,7716496
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A05,TECHNICAL AND REGULATORY SERVICES ADMINISTRATION ,A0501,SCIENCE SERVICES ADMINISTRATION         ,General Fund,5100883
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A05,TECHNICAL AND REGULATORY SERVICES ADMINISTRATION ,A0501,SCIENCE SERVICES ADMINISTRATION         ,Special Fund,1263010
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A05,TECHNICAL AND REGULATORY SERVICES ADMINISTRATION ,A0501,SCIENCE SERVICES ADMINISTRATION         ,Federal Fund,6068949
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A06,WASTE MANAGEMENT ADMINISTRATION ,A0601,LAND MANAGEMENT ADMINISTRATION          ,General Fund,4763834
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A06,WASTE MANAGEMENT ADMINISTRATION ,A0601,LAND MANAGEMENT ADMINISTRATION          ,Special Fund,18342256
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A06,WASTE MANAGEMENT ADMINISTRATION ,A0601,LAND MANAGEMENT ADMINISTRATION          ,Federal Fund,10065700
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A07,AIR AND RADIATION MANAGEMENT ADMINISTRATION ,A0701,AIR AND RADIATION MANAGMENT ADMINISTRATI,General Fund,1251616
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A07,AIR AND RADIATION MANAGEMENT ADMINISTRATION ,A0701,AIR AND RADIATION MANAGMENT ADMINISTRATI,Special Fund,11787666
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A07,AIR AND RADIATION MANAGEMENT ADMINISTRATION ,A0701,AIR AND RADIATION MANAGMENT ADMINISTRATI,Federal Fund,3662645
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1001,COORDINATING OFFICES                    ,General Fund,4205030
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1001,COORDINATING OFFICES                    ,Special Fund,12788352
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1001,COORDINATING OFFICES                    ,Federal Fund,4667144
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1003,BAY RESTORATION FUND DEBT SERVICE       ,Special Fund,9700000
V00,DEPARTMENT OF JUVENILE SERVICES ,V00D01,DJS-OFFICE OF THE SECRETARY ,D0101,OFFICE OF THE SECRETARY                 ,General Fund,4003464
V00,DEPARTMENT OF JUVENILE SERVICES ,V00D02,DEPARTMENTAL SUPPORT ,D0201,DEPARTMENTAL SUPPORT                    ,General Fund,24184581
V00,DEPARTMENT OF JUVENILE SERVICES ,V00D02,DEPARTMENTAL SUPPORT ,D0201,DEPARTMENTAL SUPPORT                    ,Special Fund,250000
V00,DEPARTMENT OF JUVENILE SERVICES ,V00D02,DEPARTMENTAL SUPPORT ,D0201,DEPARTMENTAL SUPPORT                    ,Federal Fund,223506
V00,DEPARTMENT OF JUVENILE SERVICES ,V00E01,RESIDENTIAL OPERATIONS ,E0101,RESIDENTIAL SERVICES                    ,General Fund,3842959
V00,DEPARTMENT OF JUVENILE SERVICES ,V00E01,RESIDENTIAL OPERATIONS ,E0101,RESIDENTIAL SERVICES                    ,Special Fund,50230
V00,DEPARTMENT OF JUVENILE SERVICES ,V00E01,RESIDENTIAL OPERATIONS ,E0101,RESIDENTIAL SERVICES                    ,Federal Fund,616001
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0101,REGIONAL I ADMINISTRATIVE               ,General Fund,3973215
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0102,REGIONAL I COMMUNITY SERVICES           ,General Fund,39876799
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0102,REGIONAL I COMMUNITY SERVICES           ,Special Fund,680171
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0102,REGIONAL I COMMUNITY SERVICES           ,Federal Fund,1308414
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0103,REGIONAL I STATE OPERATED RESIDENTIAL   ,General Fund,22926913
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0103,REGIONAL I STATE OPERATED RESIDENTIAL   ,Special Fund,498763
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0103,REGIONAL I STATE OPERATED RESIDENTIAL   ,Federal Fund,161478
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0101,REGIONAL II ADMINISTRATIVE              ,General Fund,1695994
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0102,REGIONAL II COMMUNITY SERVICES          ,General Fund,20372904
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0102,REGIONAL II COMMUNITY SERVICES          ,Special Fund,284474
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0102,REGIONAL II COMMUNITY SERVICES          ,Federal Fund,577717
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0103,REGIONAL II STATE OPERATED RESIDENTIAL  ,General Fund,14758121
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0103,REGIONAL II STATE OPERATED RESIDENTIAL  ,Special Fund,205990
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0103,REGIONAL II STATE OPERATED RESIDENTIAL  ,Federal Fund,75907
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0101,REGIONAL III ADMINISTRATIVE             ,General Fund,2594233
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0102,REGIONAL III COMMUNITY SERVICES         ,General Fund,8351833
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0102,REGIONAL III COMMUNITY SERVICES         ,Special Fund,166534
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0102,REGIONAL III COMMUNITY SERVICES         ,Federal Fund,302825
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0103,REGIONAL III STATE OPERATED RESIDENTIAL ,General Fund,30485152
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0103,REGIONAL III STATE OPERATED RESIDENTIAL ,Special Fund,1071391
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0103,REGIONAL III STATE OPERATED RESIDENTIAL ,Federal Fund,919967
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0101,REGIONAL IV ADMINISTRATIVE              ,General Fund,1353504
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0102,REGIONAL IV COMMUNITY SERVICES          ,General Fund,13131303
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0102,REGIONAL IV COMMUNITY SERVICES          ,Special Fund,283983
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0102,REGIONAL IV COMMUNITY SERVICES          ,Federal Fund,603919
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0103,REGIONAL IV STATE OPERATED RESIDENTIAL  ,General Fund,7514392
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0103,REGIONAL IV STATE OPERATED RESIDENTIAL  ,Special Fund,170391
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0103,REGIONAL IV STATE OPERATED RESIDENTIAL  ,Federal Fund,53273
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0101,REGIONAL V ADMINISTRATIVE               ,General Fund,799491
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0102,REGIONAL V COMMUNITY SERVICES           ,General Fund,16109008
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0102,REGIONAL V COMMUNITY SERVICES           ,Special Fund,296241
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0102,REGIONAL V COMMUNITY SERVICES           ,Federal Fund,474969
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0103,REGIONAL V STATE OPERATED RESIDENTIAL   ,General Fund,7774280
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0103,REGIONAL V STATE OPERATED RESIDENTIAL   ,Special Fund,100721
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0103,REGIONAL V STATE OPERATED RESIDENTIAL   ,Federal Fund,44359
V00,DEPARTMENT OF JUVENILE SERVICES ,V00L01,REGION VI,L0101,REGIONAL VI ADMINISTRATIVE              ,General Fund,1469755
V00,DEPARTMENT OF JUVENILE SERVICES ,V00L01,REGION VI,L0102,REGIONAL VI COMMUNITY SERVICES          ,General Fund,35111370
V00,DEPARTMENT OF JUVENILE SERVICES ,V00L01,REGION VI,L0102,REGIONAL VI COMMUNITY SERVICES          ,Special Fund,527942
V00,DEPARTMENT OF JUVENILE SERVICES ,V00L01,REGION VI,L0102,REGIONAL VI COMMUNITY SERVICES          ,Federal Fund,1482156
V00,DEPARTMENT OF JUVENILE SERVICES ,V00L01,REGION VI,L0103,REGIONAL VI STATE OPERATED RESIDENTIAL  ,General Fund,25367597
V00,DEPARTMENT OF JUVENILE SERVICES ,V00L01,REGION VI,L0103,REGIONAL VI STATE OPERATED RESIDENTIAL  ,Special Fund,379100
V00,DEPARTMENT OF JUVENILE SERVICES ,V00L01,REGION VI,L0103,REGIONAL VI STATE OPERATED RESIDENTIAL  ,Federal Fund,288357
W00,DEPARTMENT OF STATE POLICE ,W00A01,MARYLAND STATE POLICE ,A0101,OFFICE OF THE SUPERINTENDENT            ,General Fund,19717509
W00,DEPARTMENT OF STATE POLICE ,W00A01,MARYLAND STATE POLICE ,A0102,OPERATIONS BUREAU                       ,General Fund,116418252
W00,DEPARTMENT OF STATE POLICE ,W00A01,MARYLAND STATE POLICE ,A0102,OPERATIONS BUREAU                       ,Special Fund,88257436
W00,DEPARTMENT OF STATE POLICE ,W00A01,MARYLAND STATE POLICE ,A0103,HOMELAND SECURITY & INVESTIGATION BUREAU,General Fund,45257662
W00,DEPARTMENT OF STATE POLICE ,W00A01,MARYLAND STATE POLICE ,A0103,HOMELAND SECURITY & INVESTIGATION BUREAU,Special Fund,317737
W00,DEPARTMENT OF STATE POLICE ,W00A01,MARYLAND STATE POLICE ,A0104,SUPPORT SERVICES BUREAU                 ,General Fund,58989861
W00,DEPARTMENT OF STATE POLICE ,W00A01,MARYLAND STATE POLICE ,A0104,SUPPORT SERVICES BUREAU                 ,Special Fund,40000
W00,DEPARTMENT OF STATE POLICE ,W00A01,MARYLAND STATE POLICE ,A0104,SUPPORT SERVICES BUREAU                 ,Federal Fund,1795000
W00,DEPARTMENT OF STATE POLICE ,W00A01,MARYLAND STATE POLICE ,A0108,VEHICLE THEFT PREVENTION PROGRAM        ,Special Fund,1976684
W00,DEPARTMENT OF STATE POLICE ,W00A01,MARYLAND STATE POLICE ,A0112,INFORMATION TECH DEVELOPMENT PROJECTS   ,Special Fund,1731721
W00,DEPARTMENT OF STATE POLICE ,W00A02,FIRE PREVENTION COMMISSION AND FIRE MARSHAL ,A0201,FIRE PREVENTION SERVICES                ,General Fund,7919868
X00,PUBLIC DEBT ,X00A00,REDEMPTION AND INTEREST ON STATE BONDS,A0001,REDEMPTION AND INTEREST/BONDS           ,General Fund,140000000
X00,PUBLIC DEBT ,X00A00,REDEMPTION AND INTEREST ON STATE BONDS,A0001,REDEMPTION AND INTEREST/BONDS           ,Federal Fund,11489645
Y01,STATE RESERVE FUND ,Y01A01,REVENUE STABILIZATION ACCOUNT,A0101,REVENUE STABILIZATION ACCOUNT           ,General Fund,19713999
